Feature,SAFE total score,number of enriched nodes,number of enriched samples,SAFE enriched score,enriched abundance ratio,enriched SAFE score ratio
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia;s__Blautia sp001304935,35.925062389606126,39,71,25.38287672017044,0.64066332374457,0.7065506649618022
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Blautia_A;s__,29.548246987569208,44,138,25.20997122689543,0.9297275393604274,0.8531799276451538
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__,32.09685142875312,42,121,25.01266872267221,1.0,0.7792873010673337
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea longicatena,33.58891380929938,42,83,24.9980876588941,0.5594363282766205,0.7442362620244412
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Raoultella;s__Raoultella ornithinolytica,27.849211689954092,40,104,24.951296714073045,0.6769585921503218,0.8959426569001808
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea scindens,33.44174836274076,44,88,24.93585015891532,0.7458001005049418,0.7456503137466844
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Enterococcaceae;g__Enterococcus_A;s__Enterococcus_A avium,28.545071980318426,42,70,24.913676244767288,0.42498972521154293,0.8727837947630697
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__CAG-448;s__CAG-448 sp003150135,27.409507019423465,39,107,24.91025299928146,0.8222154533697926,0.9088179871906877
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__Christensenellaceae;g__UMGS743;s__UMGS743 sp900545085,29.893019362070902,39,81,24.905608197693578,0.6820518274228703,0.833157999064307
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-81;s__CAG-81 sp900066535,37.110434817984135,44,116,24.698443021501863,0.7938182495143221,0.6655390361940119
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium adolescentis,36.05670087046531,42,58,24.677872426191982,0.4544678859450864,0.6844184806271632
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Lactobacillus;s__Lactobacillus delbrueckii,27.88869186640357,41,87,24.627699476331887,0.9937890200670099,0.883071159963581
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Mediterraneibacter;s__Mediterraneibacter faecis,45.25583144408978,41,72,24.50899101509624,0.42379674807184897,0.5415653681089757
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Lachnospira;s__Lachnospira sp003451515,28.153538482580803,40,119,24.50760152546872,0.861349346253306,0.8704980917632111
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-170;s__CAG-170 sp003516765,30.66558642350176,37,108,24.504125789479627,0.7713587903292495,0.7990757277904179
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Butyricicoccaceae;g__Agathobaculum;s__,31.2143928611129,40,114,24.459544051274342,0.9795676405147525,0.7835982637915154
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__;s__,28.108169952038246,40,126,24.34460740230095,0.9815350081940912,0.8661043192723267
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__UBA1394;s__UBA1394 sp900538575,29.594911160985056,38,79,24.256258115623005,0.8481981151030886,0.8196090869703305
lifestyle_Non-industrialized,33.40534109764477,40,114,24.24224191086352,0.7692307692307693,0.7256995772024225
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__GCA-900066495;s__,26.24690164835263,38,64,24.21688655237436,1.0,0.9226569625940713
breastfeeding_status_No_BM_Ever,27.521240319079393,40,69,24.119556624441806,0.6666666666666666,0.8763978783223904
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_H,28.034017432006056,41,110,24.050536678676487,0.7881862721981611,0.8579054620697466
country_Georgia,42.4382597517659,50,114,23.903106778640936,0.4375,0.5632442734093569
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp001916075,32.276138367303275,44,128,23.894090440541593,0.7861350004566902,0.7403020202920881
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__TF01-11;s__TF01-11 sp001916135,27.29403706043966,38,121,23.728361138279222,1.0,0.8693606257562911
country_Tanzania (Hadza),32.949189354541204,40,114,23.71709416255874,0.7692307692307693,0.7198081235734544
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Intestinimonas;s__Intestinimonas massiliensis,26.848759444374842,40,86,23.70304173758011,0.9999999999999998,0.8828356403836082
d__Bacteria;p__Firmicutes;c__Bacilli;o__RFN20;f__CAG-288;g__CAG-568;s__CAG-568 sp000434395,26.328075762333572,35,101,23.535533723208985,1.0,0.8939329230007855
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter sp900540355,30.62998327457251,39,81,23.521154989434518,0.7375582800701095,0.7679127598140287
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter;s__Agathobacter faecis,35.01526327060001,40,75,23.471736704300298,0.4295200466138211,0.6703287227318366
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp002265625,26.17055409113077,36,97,23.462276252059635,0.9200893804431902,0.8965143103336518
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp000437675,26.89112793284063,37,75,23.355584183422085,1.0,0.8685237838201356
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__,27.2491531122374,39,121,23.309025236397492,1.0,0.8554036575151238
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900550615,24.484492157278932,37,94,23.306228220733793,0.9486124691900163,0.9518771339435417
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Anaerovoracaceae;g__CAG-145;s__CAG-145 sp000435715,33.27633752582734,42,99,23.287986555928263,0.6502148515680265,0.6998362286069901
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900313215,26.75354655045342,36,99,23.287825759174602,0.8606972679620145,0.8704575191650588
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__,25.498807510867252,38,108,23.16460790231876,1.0,0.908458479575812
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900544945,23.794031723169265,36,100,23.156725106648885,0.9999999999999998,0.973215694425598
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Megasphaeraceae;g__Megasphaera;s__,24.97057865561893,38,105,23.10039714900342,1.0,0.9251045987997287
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Rikenellaceae;g__Tidjanibacter;s__Tidjanibacter inops,28.393578945453324,35,69,23.097401152333152,0.7713878038343867,0.8134726938335384
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900549395,27.441105453175837,44,113,23.068191027151354,0.9677718001833753,0.8406436492332202
d__Bacteria;p__Desulfobacterota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfovibrionaceae;g__Bilophila;s__Bilophila wadsworthia,35.46564223848646,43,87,22.994821815700274,0.5509281858909079,0.6483689668178868
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000433355,26.93430471485277,36,100,22.972361420190666,0.903656312336041,0.8529034502057402
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Duodenibacillus;s__Duodenibacillus sp900544255,27.637940450125573,35,107,22.94221800962963,1.0,0.8300986844888217
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella copri_A,29.597390053037323,39,116,22.812947466185904,0.8232769972812128,0.77077564695083
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Bacteroides;s__Bacteroides faecis,31.48285166041896,39,68,22.71017421015334,0.5629985532408768,0.7213506087412389
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900540885,25.431074680507827,41,109,22.704478205734013,0.9928504157216799,0.8927848504623491
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-465;g__CAG-465;s__CAG-465 sp000433755,25.078337286413518,37,121,22.694297316344713,1.0,0.904936282543724
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Lactococcus;s__Lactococcus lactis_E,24.243225649028865,38,60,22.599117638556674,1.0,0.9321827864709888
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Peptostreptococcales;f__Peptostreptococcaceae;g__Intestinibacter;s__Intestinibacter bartlettii,29.528748446462263,35,54,22.51485896237291,0.3629621858282511,0.7624725105838455
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium breve,23.21300780379437,34,44,22.505232249408216,0.657336093787304,0.9695095284347227
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Lactobacillaceae;g__Limosilactobacillus;s__Limosilactobacillus fermentum,31.4861247183093,40,71,22.497242337836138,0.7500662436884403,0.7145129017657073
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella;s__Eisenbergiella sp900539715,27.94216123798403,41,80,22.481681963615607,0.9227354646085296,0.8045792081771558
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000432515,25.332751491609198,36,105,22.443625147904882,1.0,0.8859529196952308
d__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Senegalimassilia;s__Senegalimassilia anaerobia,34.160094983061335,37,84,22.430772011019616,0.6561922893405908,0.6566366991117023
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900556795,24.221873092885616,35,99,22.426474865183486,0.9671108901921159,0.9258769864404306
d__Bacteria;p__Firmicutes_C;c__Negativicutes;o__Veillonellales;f__Dialisteraceae;g__Dialister;s__Dialister sp000434475,25.119179192570893,37,104,22.395982161954773,0.9221140053884846,0.8915889325149001
d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__RF32;f__CAG-977;g__UBA11549;s__,27.141336904472443,38,114,22.35459547729186,1.0,0.8236364905668369
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__CAG-274;g__CAG-274;s__CAG-274 sp000432155,26.97549100148925,39,83,22.31661749543326,0.6842807821145571,0.8272923556498458
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__UBA932;g__RC9;s__RC9 sp000435075,23.04235910460405,36,102,22.23343651634176,1.0,0.9648941072140197
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp000834015,23.46729217375335,34,95,22.145481964626484,0.8987760642386974,0.9436743617738212
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Faecalimonas;s__Faecalimonas umbilicata,28.538227278989638,36,83,22.018619291970204,0.5691514879003586,0.7715482491857759
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__CAG-272;g__UMGS874;s__UMGS874 sp900546315,24.356750399446067,37,114,22.012512360549795,1.0,0.9037540722612329
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Anaerotignaceae;g__Anaerotignum;s__Anaerotignum sp000436415,26.746898220472513,40,94,21.989403549430428,0.7710746163397015,0.8221291070154587
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__Phil1;s__Phil1 sp001940855,28.187554834079048,36,104,21.981169774567142,0.8424808521888575,0.7798182532665685
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900546535,23.283524098861328,33,94,21.951514185914544,0.9436208847270723,0.942791739459581
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__UBA1777;s__UBA1777 sp003150355,22.916839974387855,36,104,21.904076833153418,1.0,0.9558070335017257
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Gemmiger;s__Gemmiger qucibialis,26.210039573217234,38,77,21.88803919855498,0.5431659958987445,0.8351013411258373
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__UBA7182;s__UBA7182 sp003480725,30.493359423440914,40,91,21.87971727006538,0.7491207638052304,0.7175240014140902
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Acetatifactor;s__,24.49636162243121,35,101,21.847079467559837,1.0,0.8918499736530083
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__TANB77;f__CAG-508;g__CAG-269;s__CAG-269 sp900557115,23.22630880728709,36,85,21.819880573258132,0.9287540188338836,0.9394467607531464
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__F23-B02;s__F23-B02 sp900545805,23.21720131978667,37,103,21.76704288517873,1.0,0.9375394814114801
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__UBA6398;s__UBA6398 sp003150315,23.370874034517556,34,92,21.676881264019677,0.9734748169459929,0.9275169269238309
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella;s__Hungatella effluvii,28.51286253588864,35,62,21.647833405292918,0.40913327352091405,0.7592304482948764
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Clostridiales;f__Clostridiaceae;g__Clostridium;s__Clostridium sp900540255,30.186851740950104,38,67,21.632079989081134,0.5020600765164036,0.7166060301590192
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Enterocloster;s__Enterocloster bolteae,30.051589354154586,38,76,21.574502269113783,0.2843061252187943,0.7179155157106903
d__Bacteria;p__Cyanobacteria;c__Vampirovibrionia;o__Gastranaerophilales;f__Gastranaerophilaceae;g__Zag1;s__,26.955715660300626,40,111,21.536461623860752,1.0,0.7989571449434322
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-917;g__CAG-349;s__CAG-349 sp003539515,22.584197977766575,35,100,21.517283790043276,0.9472596880720386,0.9527583760657057
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotellamassilia;s__Prevotellamassilia sp900539625,29.534067762320852,37,119,21.488270211363005,0.925284317953901,0.7275757062756333
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__CAG-882;s__CAG-882 sp003486385,22.938081419929894,36,64,21.481729473538117,0.7759542377219895,0.936509426410597
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Ruminococcus_H;s__Ruminococcus_H sp900549945,30.846197364295993,34,62,21.467817807710077,0.4352303761839128,0.6959631864561286
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900546575,25.27729077449347,35,101,21.4120233533552,0.9907891983491328,0.8470853757381867
d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Succinivibrionaceae;g__Succinivibrio;s__Succinivibrio sp000431835,23.562361125667106,34,99,21.393956615491792,0.9571643584541343,0.9079716799767908
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium prausnitzii_A,22.610552149736957,36,102,21.34888229570081,0.9956171441820313,0.9441999538232938
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__Eubacterium_R;s__Eubacterium_R sp900548085,24.823914075073752,38,113,21.315757610482923,1.0,0.8586783512873399
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Ruminiclostridium_E;s__Ruminiclostridium_E sp900539195,24.659104025755436,34,109,21.30702860236508,0.9225959454783962,0.8640633731100186
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium catenulatum,27.83904319205374,36,51,21.286834871390624,0.38148801711575403,0.7646396007412586
d__Bacteria;p__Firmicutes;c__Bacilli;o__Lactobacillales;f__Streptococcaceae;g__Streptococcus;s__Streptococcus parasanguinis_B,24.43441397410243,35,87,21.27602697916626,0.6367163006451023,0.870740219172693
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp003447235,24.306600540357806,33,94,21.252134897073564,0.8461654272671519,0.8743359591476926
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Dorea;s__Dorea sp900550865,22.734724753866626,33,92,21.217998165009448,1.0,0.9332859049195562
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900066825,28.709879903831478,37,58,21.21338127830593,0.8242929410787139,0.7388878445107985
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp000435555,28.459827487325125,35,103,21.106003272968497,0.7373587640928196,0.7416068590847317
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Lawsonibacter;s__Lawsonibacter sp900545895,24.423832100977677,36,90,21.09780893501822,1.0,0.8638205850659154
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-83;s__CAG-83 sp900547745,21.967787228936853,35,94,21.088725602886985,1.0,0.9599840613490679
d__Bacteria;p__Firmicutes_A;c__Clostridia_A;o__Christensenellales;f__CAG-138;g__PeH17;s__PeH17 sp000435055,25.42395472068013,35,111,21.019146929683956,0.8132712989971252,0.8267457663691773
d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Bacteroidaceae;g__Prevotella;s__Prevotella sp900543975,23.28787124079801,37,96,20.989137783853632,0.9704880134481162,0.901290528740247
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Evtepia;s__Evtepia sp900546255,25.03437193454011,34,76,20.927502928115292,0.8954905971743261,0.8359507872950253
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__UBA6857;s__,22.493542090278204,33,98,20.878998667098156,1.0000000000000002,0.9282219129072669
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__CAG-110;s__CAG-110 sp900549705,22.269856278543163,33,101,20.8632253732306,1.0,0.9368370012038272
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Acutalibacteraceae;g__;s__,24.28579372326242,35,107,20.827761584602882,1.0,0.8576109070980364
d__Bacteria;p__Firmicutes_A;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium;s__Faecalibacterium sp900540455,26.871111520074244,35,99,20.80485163432096,0.7774828532004299,0.774246038120848
d__Bacteria;p__Actinobacteriota;c__Actinomycetia;o__Actinomycetales;f__Bifidobacteriaceae;g__Bifidobacterium;s__Bifidobacterium dentium,21.755404478776402,33,64,20.796208246977734,0.6033855634309013,0.955909979392274
d__Archaea;p__Methanobacteriota;c__Methanobacteria;o__Methanobacteriales;f__Methanobacteriaceae;g__Methanobrevibacter_A;s__Methanobrevibacter_A smithii,24.27983324280067,35,103,20.77871842379841,0.9922984452000353,0.8558015294425305
